number,SameDayTime-case_avg,SameDayTime-case_avg_id,variant_id,TimeSincePreviousEvent-case_avg_id,Duration_id,TimeSinceCaseStarted-case_avg_id,Weekday-case_avg
INC0019632,42735,11,5,0,0,0,4
INC0019637,48103,13,217,0,0,0,4
INC0019638,48552,13,6,0,0,0,4
INC0019644,51000,14,59,0,0,0,4
INC0019646,49332,13,19,1,2,1,0
INC0019650,43697,12,15,0,1,1,2
INC0019652,56991,15,72,0,0,0,4
INC0019653,43320,12,1,0,0,0,4
INC0019654,45930,12,2825,0,2,1,0
INC0019655,44865,12,4,0,0,0,4
INC0019656,50850,14,246,0,1,2,0
INC0019660,45240,12,2,0,0,0,2
INC0019662,43560,12,2,0,0,0,2
INC0019663,52250,14,10,0,0,0,4
INC0019665,44535,12,12,0,0,0,4
INC0019671,48720,13,16,0,0,0,4
INC0019672,44640,12,53,0,0,0,4
INC0019674,56447,15,57,0,0,0,4
INC0019676,47620,13,1,0,0,0,4
INC0019678,47390,13,38,0,0,0,4
INC0019681,51084,14,19,0,0,0,4
INC0019688,45560,12,0,0,0,0,4
INC0019691,45492,12,30,0,0,0,4
INC0019693,53370,14,31,1,1,2,3
INC0019695,49164,13,9,0,0,0,4
INC0019698,44160,12,2273,2,12,6,4
INC0019699,42968,11,2329,0,0,0,0
INC0019702,45720,12,1,0,0,0,4
INC0019703,49944,13,6,0,0,0,4
INC0019705,41748,11,24,1,2,1,4
INC0019706,46200,12,2,0,0,0,2
INC0019707,50370,13,4,0,0,0,4
INC0019708,48120,13,2,0,0,0,2
INC0019709,46260,12,0,0,0,0,4
INC0019710,46380,12,0,0,0,0,4
INC0019712,60670,16,129,0,0,0,4
INC0019716,46440,12,0,0,0,0,4
INC0019717,47494,13,21,1,2,1,2
INC0019718,46440,12,1,0,0,0,4
INC0019719,53378,14,36,0,0,0,4
INC0019723,48280,13,0,0,0,0,4
INC0019725,46960,13,0,0,0,0,4
INC0019726,47205,13,12,0,0,0,4
INC0019727,48620,13,0,0,0,0,4
INC0019728,48660,13,0,0,0,0,4
INC0019729,49110,13,2,0,0,0,2
INC0019730,48680,13,0,0,0,0,4
INC0019732,55089,15,62,0,0,0,4
INC0019734,56160,15,1,0,0,0,4
INC0019735,54560,15,1,0,0,0,4
INC0019737,53316,14,7,0,0,0,4
INC0019738,50080,13,0,0,0,0,4
INC0019739,48915,13,2328,0,2,1,0
INC0019742,57171,15,60,0,0,0,4
INC0019743,49560,13,0,0,0,0,4
INC0019748,56760,15,1,0,0,0,4
INC0019751,52068,14,8,0,0,0,4
INC0019752,44640,12,2,3,2,1,0
INC0019755,49850,13,11,0,0,0,0
INC0019756,54780,15,1,0,0,0,4
INC0019757,45378,12,2327,0,0,0,4
INC0019758,50070,13,2,0,0,0,2
INC0019759,52728,14,7,0,0,0,4
INC0019765,50200,13,0,0,0,0,4
INC0019768,47610,13,181,0,1,0,4
INC0019771,51800,14,0,0,0,0,4
INC0019773,45943,12,86,0,1,0,0
INC0019776,53775,14,3,0,0,0,4
INC0019778,51900,14,0,0,0,0,4
INC0019782,51750,14,3,0,0,0,4
INC0019783,54240,15,4,0,0,0,4
INC0019793,52080,14,5,0,0,0,4
INC0019794,47426,13,212,0,0,0,4
INC0019796,52680,14,1,0,0,0,4
INC0019800,52714,14,51,0,0,0,0
INC0019801,39192,10,165,0,0,0,0
INC0019802,52460,14,0,0,0,0,4
INC0019815,55680,15,33,1,1,1,1
INC0019817,36456,10,8,0,1,1,4
INC0019820,52600,14,0,0,0,0,4
INC0019823,52720,14,0,0,0,0,4
INC0019824,45990,12,2,3,2,1,0
INC0019825,50180,13,35,0,1,0,4
INC0019826,49284,13,7,0,0,0,2
INC0019828,59482,16,29,0,0,0,0
INC0019829,56250,15,5,0,0,0,4
INC0019830,55277,15,71,0,0,0,4
INC0019831,42780,11,2326,1,4,2,0
INC0019832,53100,14,0,0,0,0,4
INC0019833,53120,14,1,0,0,0,4
INC0019834,39278,10,611,0,1,0,1
INC0019836,53760,14,1,0,0,0,4
INC0019837,65412,18,7,0,0,0,4
INC0019838,46440,12,0,0,0,0,0
INC0019839,53287,14,44,0,0,0,0
INC0019840,54040,15,0,0,0,0,4
INC0019842,53860,14,0,0,0,0,4
INC0019848,53740,14,0,0,0,0,4
INC0019849,46305,12,85,0,0,0,4
INC0019850,50228,13,2322,0,0,0,1
INC0019852,53835,14,17,0,0,0,4
INC0019853,39440,10,0,0,0,0,1
INC0019854,49140,13,3,0,0,0,0
INC0019857,46660,12,642,0,0,0,4
INC0019858,45260,12,13,0,0,0,0
INC0019859,55658,15,643,0,0,0,1
INC0019861,56740,15,1,0,0,0,4
INC0019862,55260,15,4,0,0,0,4
INC0019864,54765,15,29,0,0,0,4
INC0019865,54140,15,0,0,0,0,4
INC0019866,55580,15,0,0,0,0,4
INC0019867,54510,15,12,0,0,0,4
INC0019868,56820,15,2,0,0,0,2
INC0019869,48840,13,10,0,0,0,0
INC0019870,55700,15,1,0,0,0,4
INC0019873,61750,17,204,0,0,0,1
INC0019875,54540,15,0,0,0,0,4
INC0019876,55760,15,0,0,0,0,4
INC0019877,55740,15,0,0,0,0,4
INC0019878,56040,15,0,0,0,0,4
INC0019880,57015,15,5,0,0,0,4
INC0019881,60060,16,38,0,0,0,4
INC0019882,56920,15,1,0,0,0,1
INC0019883,54055,15,863,0,0,0,0
INC0019885,56280,15,0,0,0,0,4
INC0019886,56115,15,17,0,0,0,4
INC0019887,46304,12,621,0,1,0,0
INC0019888,58980,16,1,0,0,0,4
INC0019889,51909,14,15,0,0,0,1
INC0019891,56980,15,1,0,0,0,4
INC0019892,51645,14,109,0,0,0,0
INC0019893,57120,15,1,0,0,0,4
INC0019894,53916,14,184,0,0,0,0
INC0019895,57180,15,1,0,0,0,4
INC0019896,58080,16,88,0,0,0,4
INC0019897,60795,16,4,0,0,0,4
INC0019898,57600,16,2319,0,0,0,0
INC0019899,56820,15,0,0,0,0,4
INC0019900,60850,16,11,0,0,0,4
INC0019902,37971,10,96,0,1,1,3
INC0019903,56960,15,0,0,0,0,4
INC0019905,52927,14,68,0,1,1,2
INC0019907,58900,16,2315,0,0,0,4
INC0019908,57380,15,0,0,0,0,4
INC0019909,56180,15,146,0,0,0,4
INC0019911,43843,12,232,0,0,0,0
INC0019912,43550,12,247,0,0,0,0
INC0019913,52896,14,114,0,0,0,4
INC0019914,43593,12,44,0,0,0,1
INC0019915,57460,15,1,0,0,0,4
INC0019916,66000,18,7,0,1,0,4
INC0019918,59550,16,2,0,0,0,2
INC0019920,50880,14,671,0,0,0,2
INC0019921,50260,13,48,0,0,0,0
INC0019923,59500,16,0,0,0,0,4
INC0019926,51174,14,73,0,0,0,4
INC0019927,61740,17,51,0,0,0,4
INC0019928,63276,17,6,0,0,0,4
INC0019929,59540,16,0,0,0,0,4
INC0019930,54450,15,130,0,0,0,0
INC0019931,48896,13,2331,2,11,9,4
INC0019933,60150,16,2,0,0,0,2
INC0019934,59860,16,1,0,0,0,4
INC0019935,41962,11,530,0,0,0,2
INC0019936,63315,17,17,0,0,0,4
INC0019937,59860,16,0,0,0,0,4
INC0019938,54574,15,72,0,0,0,4
INC0019939,54670,15,43,0,1,0,1
INC0019940,60480,16,0,0,0,0,4
INC0019941,60180,16,0,0,0,0,4
INC0019944,43635,12,2323,0,0,0,0
INC0019946,64050,17,2,0,0,0,2
INC0019947,60140,16,0,0,0,0,4
INC0019949,60420,16,1,0,0,0,4
INC0019950,54283,15,2332,0,0,0,1
INC0019951,60780,16,2,0,0,0,2
INC0019952,60640,16,0,0,0,0,4
INC0019953,62800,17,1,0,0,0,4
INC0019954,39500,10,1,0,0,0,0
INC0019955,60960,16,2,0,0,0,2
INC0019956,55092,15,2343,0,1,0,4
INC0019957,47556,13,9,0,0,0,0
INC0019959,55455,15,31,0,0,0,0
INC0019960,41910,11,3,0,0,0,2
INC0019961,61320,17,0,0,0,0,4
INC0019962,61300,17,0,0,0,0,4
INC0019965,56570,15,177,0,0,0,1
INC0019966,45060,12,22,0,0,0,0
INC0019968,61640,17,1,0,0,0,4
INC0019970,41364,11,7,0,0,0,4
INC0019971,54720,15,3,0,0,0,0
INC0019972,52995,14,2349,0,0,0,0
INC0019973,56260,15,10,0,1,1,1
INC0019974,64260,17,5,0,0,0,4
INC0019976,59755,16,629,0,1,0,4
INC0019977,65520,18,16,0,0,0,4
INC0019979,48315,13,251,0,0,0,5
INC0019980,64160,17,0,0,0,0,4
INC0019983,64100,17,0,0,0,0,4
INC0019985,64220,17,39,0,0,0,4
INC0019986,58530,16,4,13,17,14,4
INC0019989,43300,12,38,0,0,0,0
INC0019990,65020,18,1,0,0,0,4
INC0019991,66340,18,0,0,0,0,4
INC0019992,66620,18,1,0,0,0,4
INC0019993,67560,18,0,0,0,0,4
INC0019994,70005,19,4,0,0,0,4
INC0019995,67800,18,0,0,0,0,4
INC0019996,68160,18,2,0,0,0,2
INC0019997,68280,18,1,0,0,0,4
INC0019998,70080,19,8,0,0,0,4
INC0019999,70200,19,1,0,0,0,4
INC0020000,70280,19,1,0,0,0,4
INC0020001,71680,19,0,0,0,0,4
INC0020002,45940,12,18,0,0,0,5
INC0020003,71655,19,4,0,0,0,4
INC0020005,74260,20,1,0,0,0,4
INC0020006,75150,20,2,0,0,0,2
INC0020007,65486,18,96,1,4,2,4
INC0020008,81980,22,1,0,0,0,4
INC0020009,63400,17,103,0,0,0,0
INC0020010,3120,0,0,0,0,0,5
INC0020011,5880,1,0,0,0,0,5
INC0020012,22882,6,487,0,0,0,5
INC0020014,23568,6,2803,0,0,0,0
INC0020015,27600,7,3,0,0,0,0
INC0020016,9450,2,5,0,0,0,5
INC0020017,46180,12,11,0,0,0,0
INC0020018,13700,3,0,0,0,0,5
INC0020019,14820,4,2,0,0,0,3
INC0020020,16940,4,10,0,0,0,5
INC0020021,26000,7,1,0,0,0,5
INC0020022,13660,3,0,0,0,0,5
INC0020024,34440,9,1,0,0,0,5
INC0020025,23430,6,5,0,0,0,5
INC0020027,37774,10,25,0,0,0,0
INC0020028,28140,7,5,0,0,0,5
INC0020029,49980,13,28,0,0,0,1
INC0020030,29160,8,2,0,0,0,3
INC0020031,30700,8,1,0,0,0,5
INC0020032,31260,8,1,0,0,0,5
INC0020033,31740,8,1,0,0,0,5
INC0020034,33640,9,0,0,0,0,5
INC0020035,34280,9,0,0,0,0,5
INC0020036,32600,9,1,0,0,0,5
INC0020038,35430,9,4,0,0,0,5
INC0020041,38960,10,0,0,0,0,5
INC0020044,47918,13,487,0,0,0,1
INC0020045,47925,13,4,0,0,0,5
INC0020046,54360,15,8,0,0,0,5
INC0020049,44875,12,630,0,0,0,0
INC0020051,48135,13,2818,0,0,0,1
INC0020052,55427,15,2824,0,0,0,0
INC0020056,59500,16,0,0,0,0,5
INC0020057,58540,16,14,0,0,0,1
INC0020059,64540,17,1,0,0,0,5
INC0020060,65240,18,1,0,0,0,5
INC0020061,69660,19,1,0,0,0,5
INC0020062,46363,12,26,0,0,0,0
INC0020063,57612,16,30,0,0,0,5
INC0020064,52600,14,0,0,0,0,5
INC0020066,78840,21,1,0,0,0,5
INC0020067,56090,15,99,0,0,0,0
INC0020070,5670,1,4,0,0,0,6
INC0020071,12180,3,1,0,0,0,6
INC0020072,12765,3,4,0,0,0,6
INC0020073,19965,5,4,0,0,0,6
INC0020074,30375,8,4,0,0,0,0
INC0020075,44925,12,2663,0,0,0,2
INC0020078,38790,10,3,0,0,0,6
INC0020080,45968,12,49,0,0,0,6
INC0020081,39764,11,2662,0,0,0,6
INC0020082,51024,14,496,0,0,0,0
INC0020083,34100,9,0,0,0,0,6
INC0020084,44487,12,2661,0,0,0,3
INC0020086,34950,9,12,0,0,0,6
INC0020087,33450,9,16,0,0,0,0
INC0020088,45794,12,275,0,1,0,4
INC0020089,45540,12,0,0,0,0,6
INC0020091,38880,10,12,0,0,0,6
INC0020093,45780,12,1,0,0,0,6
INC0020095,38170,10,2660,0,0,0,0
INC0020096,49220,13,0,0,0,0,6
INC0020098,52418,14,108,0,0,0,0
INC0020099,49980,13,1,0,0,0,6
INC0020102,48100,13,14,0,0,0,0
INC0020103,55280,15,1,0,0,0,6
INC0020104,53800,14,1,0,0,0,6
INC0020105,45754,12,52,0,0,0,6
INC0020110,64272,17,23,0,0,0,6
INC0020112,72320,20,1,0,0,0,6
INC0020113,66864,18,6,0,0,0,6
INC0020115,2400,0,4,0,0,0,0
INC0020117,23445,6,300,0,0,0,0
INC0020118,7608,2,2659,0,0,0,0
INC0020119,8460,2,4,0,0,0,0
INC0020120,30308,8,147,0,0,0,0
INC0020121,9460,2,0,0,0,0,0
INC0020123,12210,3,4,0,0,0,0
INC0020125,26270,7,2658,0,0,0,0
INC0020128,37930,10,286,0,0,0,0
INC0020130,25180,6,1,0,0,0,0
INC0020132,37860,10,284,0,1,0,0
INC0020133,27630,7,4,0,0,0,0
INC0020134,28380,7,1,0,0,0,0
INC0020135,30200,8,0,0,0,0,0
INC0020137,40217,11,25,0,0,0,0
INC0020138,33793,9,97,0,0,0,0
INC0020139,30320,8,0,0,0,0,0
INC0020142,29000,8,1,0,0,0,0
INC0020143,39630,11,3,0,0,0,0
INC0020144,31230,8,2,0,0,0,0
INC0020146,31420,8,0,0,0,0,0
INC0020147,51140,14,1,0,0,0,0
INC0020148,31000,8,1,0,0,0,0
INC0020149,36570,10,629,0,0,0,0
INC0020150,36900,10,11,0,0,0,0
INC0020151,43248,12,9,0,0,0,0
INC0020152,49151,13,267,0,1,0,1
INC0020153,31660,8,0,0,0,0,0
INC0020154,37029,10,458,0,0,0,0
INC0020155,49800,13,75,0,0,0,1
INC0020157,35190,9,4,0,0,0,0
INC0020158,31320,8,0,0,0,0,0
INC0020159,31320,8,1,0,0,0,0
INC0020160,42177,11,2656,0,0,0,0
INC0020161,31380,8,1,0,0,0,0
INC0020162,31360,8,0,0,0,0,0
INC0020163,32085,8,5,0,0,0,0
INC0020164,51480,14,1,0,0,0,0
INC0020166,46086,12,159,0,0,0,0
INC0020167,44868,12,8,0,0,0,0
INC0020168,36400,10,99,0,0,0,0
INC0020169,32240,8,1,0,0,0,0
INC0020170,31940,8,1,0,0,0,0
INC0020172,36093,10,78,0,0,0,0
INC0020173,39084,10,19,0,0,0,0
INC0020174,47130,13,3,0,0,0,0
INC0020175,42880,11,13,0,0,0,0
INC0020176,32520,9,0,0,0,0,0
INC0020177,55315,15,148,0,0,0,0
INC0020178,42140,11,0,0,0,0,0
INC0020179,32240,8,1,0,0,0,0
INC0020180,36980,10,0,0,0,0,0
INC0020181,40760,11,13,0,0,0,0
INC0020182,32520,9,2,0,0,0,0
INC0020184,34520,9,0,0,0,0,0
INC0020185,32480,9,1,0,0,0,0
INC0020186,32480,9,0,0,0,0,0
INC0020187,35850,9,5,0,0,0,0
INC0020188,46110,12,67,0,0,0,0
INC0020189,33765,9,4,0,0,0,0
INC0020190,53964,14,6,0,0,0,0
INC0020191,41567,11,2636,0,0,0,0
INC0020193,38456,10,2634,0,0,0,0
INC0020194,40830,11,18,0,0,0,0
INC0020195,34572,9,8,0,0,0,0
INC0020196,34360,9,0,0,0,0,0
INC0020197,42315,11,2613,0,0,0,1
INC0020198,36924,10,6,0,0,0,0
INC0020199,43380,12,2611,0,0,0,0
INC0020200,43680,12,8,0,0,0,0
INC0020201,33870,9,4,0,0,0,0
INC0020202,34575,9,3,0,0,0,0
INC0020203,45330,12,48,0,0,0,0
INC0020204,36740,10,1,0,0,0,0
INC0020206,34640,9,1,0,0,0,0
INC0020207,43590,12,95,0,0,0,0
INC0020208,34400,9,1,0,0,0,0
INC0020209,49245,13,637,0,0,0,0
INC0020210,49416,13,2610,0,1,0,0
INC0020212,48771,13,2609,0,0,0,0
INC0020214,50350,13,826,0,0,0,1
INC0020215,34440,9,4,0,0,0,0
INC0020217,34900,9,39,0,0,0,0
INC0020218,34908,9,7,0,0,0,0
INC0020219,41580,11,5,0,0,0,0
INC0020220,45710,12,10,0,0,0,0
INC0020221,34860,9,5,0,0,0,0
INC0020222,38600,10,2608,0,0,0,0
INC0020223,35120,9,0,0,0,0,0
INC0020225,45231,12,26,0,0,0,0
INC0020226,38244,10,8,0,0,0,0
INC0020227,42360,11,252,0,0,0,0
INC0020228,35960,9,1,0,0,0,0
INC0020229,38080,10,128,0,0,0,0
INC0020230,37540,10,1,0,0,0,0
INC0020231,35200,9,0,0,0,0,0
INC0020232,35260,9,0,0,0,0,0
INC0020233,37110,10,48,0,0,0,0
INC0020234,35360,9,0,0,0,0,0
INC0020235,49130,13,13,0,0,0,0
INC0020236,48105,13,2607,0,0,0,1
INC0020237,39771,11,52,0,0,0,0
INC0020238,47625,13,124,0,0,0,1
INC0020240,46464,12,8,0,0,0,0
INC0020241,35660,9,0,0,0,0,0
INC0020242,37764,10,7,0,0,0,0
INC0020243,35580,9,1,0,0,0,0
INC0020245,50472,14,8,0,0,0,0
INC0020247,43402,12,77,0,1,0,0
INC0020248,36080,10,0,0,0,0,0
INC0020249,47391,13,96,0,0,0,0
INC0020251,35740,9,0,0,0,0,0
INC0020252,35800,9,1,0,0,0,0
INC0020253,47000,13,11,0,0,0,0
INC0020254,44590,12,2605,0,0,0,0
INC0020255,46356,12,8,0,0,0,0
INC0020257,37125,10,3,0,0,0,0
INC0020258,42882,11,603,0,0,0,0
INC0020259,36447,10,549,0,0,0,0
INC0020260,45988,12,2602,0,0,0,1
INC0020261,48125,13,2600,0,4,3,4
INC0020262,37410,10,5,0,0,0,0
INC0020263,42096,11,8,0,1,1,0
INC0020264,36160,10,0,0,0,0,0
INC0020265,38486,10,72,0,0,0,0
INC0020267,36930,10,13,0,0,0,0
INC0020268,36810,10,16,1,2,1,0
INC0020269,37600,10,0,0,0,0,0
INC0020270,33129,9,21,0,0,0,0
INC0020271,37840,10,1,0,0,0,0
INC0020272,37600,10,0,0,0,0,0
INC0020273,42630,11,2664,0,0,0,1
INC0020274,45270,12,14,0,0,0,0
INC0020275,39210,10,16,1,2,2,0
INC0020276,54774,15,2657,0,0,0,0
INC0020277,38060,10,0,0,0,0,0
INC0020278,44787,12,2640,0,0,0,0
INC0020279,52608,14,7,0,0,0,0
INC0020281,55380,15,1,1,1,1,0
INC0020282,38025,10,3,0,0,0,0
INC0020283,37820,10,1,0,0,0,0
INC0020284,45930,12,5,0,0,0,0
INC0020285,36585,10,16,1,2,1,0
INC0020286,38620,10,0,0,0,0,0
INC0020287,38780,10,0,0,0,0,0
INC0020289,38320,10,1,0,0,0,0
INC0020290,48048,13,7,0,0,0,0
INC0020291,38400,10,1,0,0,0,0
INC0020292,38200,10,0,0,0,0,0
INC0020293,38595,10,12,0,0,0,0
INC0020294,40637,11,122,0,0,0,0
INC0020295,48400,13,1,0,0,0,0
INC0020296,38355,10,17,0,0,0,0
INC0020297,48733,13,252,0,0,0,0
INC0020298,38760,10,0,0,0,0,0
INC0020299,46575,12,218,0,0,0,0
INC0020300,37826,10,51,0,0,0,0
INC0020301,38680,10,0,0,0,0,0
INC0020302,38610,10,3,0,0,0,0
INC0020303,45960,12,2651,0,0,0,0
INC0020304,38840,10,1,0,0,0,0
INC0020305,40542,11,619,0,0,0,0
INC0020307,52020,14,4,0,0,0,0
INC0020308,50500,14,1,8,8,8,0
INC0020309,39120,10,0,0,0,0,0
INC0020312,39560,10,0,0,0,0,0
INC0020314,39137,10,96,0,0,0,0
INC0020315,42945,11,2649,2,11,8,3
INC0020316,53085,14,4,0,0,0,0
INC0020317,39460,10,0,0,0,0,0
INC0020318,39460,10,0,0,0,0,0
INC0020319,49869,13,480,0,0,0,0
INC0020321,39460,10,0,0,0,0,0
INC0020323,41382,11,2648,0,1,1,0
INC0020324,45000,12,3,0,0,0,0
INC0020325,50738,14,152,0,0,0,0
INC0020326,48190,13,11,0,0,0,1
INC0020327,39760,11,0,0,0,0,0
INC0020328,41100,11,0,0,0,0,0
INC0020329,51840,14,2647,0,0,0,0
INC0020330,57096,15,7,0,0,0,0
INC0020331,62670,17,5,0,0,0,1
INC0020332,39840,11,1,0,0,0,0
INC0020335,46300,12,1,0,0,0,0
INC0020336,49230,13,787,7,14,3,0
INC0020337,41340,11,1,0,0,0,0
INC0020338,40776,11,7,0,0,0,0
INC0020340,40404,11,6,0,0,0,0
INC0020341,41560,11,0,0,0,0,0
INC0020343,44796,12,8,0,0,0,0
INC0020344,36720,10,3,0,0,0,0
INC0020345,49294,13,22,0,0,0,0
INC0020346,46450,12,2645,0,0,0,0
INC0020347,57987,16,297,0,0,0,0
INC0020348,42040,11,0,0,0,0,0
INC0020349,42480,11,1,0,0,0,0
INC0020350,49425,13,67,0,0,0,1
INC0020351,42060,11,1,0,0,0,0
INC0020352,41900,11,0,0,0,0,0
INC0020353,50559,14,2643,0,0,0,0
INC0020355,42000,11,1,0,0,0,0
INC0020356,45930,12,59,0,0,0,2
INC0020357,47236,13,329,0,1,1,0
INC0020358,42380,11,0,0,0,0,0
INC0020359,43920,12,2667,0,1,0,0
INC0020360,53565,14,3,0,0,0,0
INC0020361,54137,15,15,0,0,0,0
INC0020362,42620,11,1,0,0,0,0
INC0020363,48560,13,97,0,0,0,0
INC0020364,42940,11,1,0,0,0,0
INC0020365,49900,13,1,0,0,0,0
INC0020366,43080,11,1,0,0,0,0
INC0020367,54017,15,15,0,0,0,0
INC0020368,54769,15,498,0,0,0,0
INC0020369,43160,11,1,0,0,0,0
INC0020370,56680,15,1,0,0,0,0
INC0020371,55252,15,29,0,0,0,0
INC0020373,45020,12,0,0,0,0,0
INC0020374,41970,11,2,3,2,1,0
INC0020376,45006,12,2654,0,0,0,0
INC0020377,45216,12,23,0,0,0,0
INC0020378,48720,13,73,0,0,0,0
INC0020380,44980,12,1,0,0,0,0
INC0020382,44865,12,3,0,0,0,0
INC0020383,47967,13,2655,0,0,0,0
INC0020385,45000,12,1,0,0,0,0
INC0020386,42030,11,2,3,2,1,0
INC0020387,45660,12,0,0,0,0,0
INC0020389,45420,12,0,0,0,0,0
INC0020390,47595,13,12,0,0,0,0
INC0020391,47800,13,0,0,0,0,0
INC0020393,43303,12,430,0,0,0,0
INC0020397,54620,15,48,1,2,1,0
INC0020398,50563,14,15,0,0,0,0
INC0020399,48100,13,0,0,0,0,0
INC0020400,45622,12,2672,3,13,12,0
INC0020405,48580,13,0,0,0,0,0
INC0020406,55308,15,6,0,0,0,0
INC0020407,50950,14,13,0,0,0,0
INC0020408,57680,16,502,0,0,0,0
INC0020409,52710,14,4,0,0,0,1
INC0020415,48615,13,5,0,0,0,0
INC0020416,52038,14,394,0,2,0,1
INC0020417,48880,13,1,0,0,0,0
INC0020418,48940,13,0,0,0,0,0
INC0020419,51120,14,1,0,0,0,0
INC0020421,48515,13,2669,0,3,1,0
INC0020422,49320,13,2,0,0,0,0
INC0020423,50010,13,3,0,0,0,0
INC0020424,49500,13,2,0,0,0,0
INC0020425,50952,14,7,0,0,0,3
INC0020426,52608,14,354,0,0,0,0
INC0020427,51277,14,654,0,0,0,0
INC0020428,50355,13,12,0,0,0,0
INC0020429,44460,12,62,0,0,0,0
INC0020430,49740,13,2,0,0,0,0
INC0020432,49740,13,0,0,0,0,0
INC0020433,60960,16,138,0,0,0,1
INC0020435,51720,14,2,0,0,0,0
INC0020436,49960,13,1,0,0,0,0
INC0020439,48060,13,2,3,2,1,0
INC0020440,57049,15,2598,0,0,0,0
INC0020441,50100,13,0,0,0,0,0
INC0020442,46008,12,19,0,0,0,0
INC0020443,50160,13,0,0,0,0,0
INC0020444,50992,14,2631,0,5,1,1
INC0020445,54890,15,204,0,0,0,0
INC0020446,50400,14,0,0,0,0,0
INC0020447,58290,16,4,0,0,0,0
INC0020448,46820,13,351,0,2,1,1
INC0020451,43350,12,143,0,0,0,0
INC0020452,52040,14,0,0,0,0,0
INC0020453,58092,16,7,0,0,0,0
INC0020454,52240,14,0,0,0,0,0
INC0020456,57570,15,64,0,0,0,1
INC0020458,52240,14,0,0,0,0,0
INC0020459,51617,14,34,0,0,0,2
INC0020460,54744,15,8,0,0,0,0
INC0020461,48090,13,77,0,0,0,0
INC0020462,52460,14,0,0,0,0,0
INC0020463,52660,14,0,0,0,0,0
INC0020464,54700,15,1,0,0,0,0
INC0020465,52780,14,0,0,0,0,0
INC0020466,41034,11,149,0,1,0,0
INC0020467,56014,15,15,0,0,0,0
INC0020468,53597,14,151,0,0,0,0
INC0020469,54760,15,1,0,0,0,0
INC0020470,59230,16,50,0,1,0,0
INC0020471,55060,15,204,0,0,0,0
INC0020472,55347,15,553,0,0,0,0
INC0020474,58836,16,436,0,0,0,0
INC0020475,53250,14,2,0,0,0,0
INC0020477,53300,14,1,0,0,0,0
INC0020478,53560,14,0,0,0,0,0
INC0020479,53940,14,516,0,0,0,1
INC0020480,53355,14,3,0,0,0,0
INC0020484,53540,14,1,0,0,0,0
INC0020485,54972,15,8,0,0,0,0
INC0020486,53920,14,1,0,0,0,0
INC0020488,53250,14,286,0,1,0,0
INC0020489,45982,12,2633,0,1,0,0
INC0020490,45408,12,6,0,0,0,0
INC0020493,60660,16,3,0,0,0,0
INC0020494,56640,15,0,0,0,0,0
INC0020496,55950,15,2,0,0,0,0
INC0020497,60564,16,28,0,0,0,0
INC0020499,39420,10,25,0,1,1,0
INC0020500,58251,16,25,0,0,0,0
INC0020504,60140,16,106,0,0,0,0
INC0020505,54214,15,262,0,3,2,3
INC0020508,55760,15,1,0,0,0,0
INC0020509,39672,11,33,0,0,0,1
INC0020511,51015,14,16,0,0,0,0
INC0020512,57930,16,20,0,0,0,0
INC0020514,56000,15,1,0,0,0,0
INC0020515,50477,14,21,0,0,0,0
INC0020516,43341,12,452,0,0,0,1
INC0020517,58320,16,2,0,0,0,0
INC0020519,53160,14,5,0,0,0,0
INC0020520,56700,15,0,0,0,0,0
INC0020521,51870,14,2626,0,0,0,0
INC0020522,56670,15,2,0,0,0,0
INC0020523,56670,15,2,0,0,0,0
INC0020525,49728,13,66,0,0,0,0
INC0020527,52992,14,879,0,0,0,0
INC0020528,58880,16,1,0,0,0,0
INC0020530,56460,15,4,0,0,0,0
INC0020531,39920,11,1,0,0,0,0
INC0020533,56710,15,70,0,0,0,0
INC0020536,54504,15,261,0,0,0,0
INC0020537,57435,15,17,0,0,0,0
INC0020539,61416,17,6,0,0,0,0
INC0020540,57420,15,2,0,0,0,0
INC0020542,57240,15,1,0,0,0,0
INC0020543,60585,16,31,0,0,0,0
INC0020545,54312,15,69,0,0,0,0
INC0020546,57500,15,1,0,0,0,0
INC0020547,57300,15,0,0,0,0,0
INC0020549,49215,13,4,0,0,0,0
INC0020550,58269,16,190,0,0,0,0
INC0020551,57420,15,0,0,0,0,0
INC0020553,57560,15,1,0,0,0,0
INC0020555,57000,15,26,0,0,0,0
INC0020556,59820,16,7,0,0,0,0
INC0020557,57880,16,0,0,0,0,0
INC0020558,57189,15,26,0,0,0,0
INC0020560,59120,16,1,0,0,0,0
INC0020561,59550,16,2,0,0,0,0
INC0020562,55080,15,0,0,0,0,0
INC0020563,50630,14,861,0,0,0,1
INC0020565,56880,15,490,0,0,0,0
INC0020566,59853,16,2632,0,0,0,0
INC0020567,57930,16,2,0,0,0,0
INC0020568,54067,15,298,0,0,0,1
INC0020569,51975,14,40,0,0,0,0
INC0020570,59540,16,1,0,0,0,0
INC0020571,59790,16,2,0,0,0,0
INC0020572,53197,14,2617,0,0,0,4
INC0020573,59850,16,2,0,0,0,0
INC0020574,38904,10,6,0,0,0,1
INC0020575,54513,15,132,0,1,0,0
INC0020577,59840,16,0,0,0,0,0
INC0020578,48758,13,2625,2,14,17,3
INC0020579,59010,16,16,0,0,0,0
INC0020580,45087,12,739,4,13,11,1
INC0020581,49752,13,2619,0,0,0,0
INC0020582,57823,16,26,0,0,0,0
