CaseID,trace_act_id,TimeSincePreviousEvent-case_avg_id,Weekday-case_avg,SameDayTime-case_avg_id,Duration_id
2685,53,0,4,19,0
2687,53,0,1,6,0
2688,84,11,0,19,13
2689,53,0,4,13,0
2690,53,9,2,10,7
2691,84,1,0,16,2
2692,53,0,4,20,0
2693,53,0,1,21,0
2694,53,0,2,16,0
2695,145,0,2,21,0
2696,53,0,3,17,0
2697,53,2,2,6,2
2698,53,0,2,20,0
2699,54,0,2,20,0
2701,53,0,1,19,0
2702,53,0,0,23,0
2703,53,7,2,7,5
2704,53,3,2,23,2
2705,53,0,3,18,0
2706,53,0,4,15,0
2707,15,0,0,23,1
2708,53,2,2,16,1
2709,90,1,0,20,2
2710,107,4,1,20,7
2711,53,3,1,12,2
2712,53,17,0,16,14
2713,84,5,0,17,6
2714,53,8,0,16,6
2715,53,0,2,18,0
2717,53,0,4,0,0
2718,53,0,3,18,0
2719,84,3,0,19,3
2722,106,1,2,17,2
2723,60,0,2,18,0
2724,84,1,2,21,2
2725,90,0,1,16,0
2726,90,1,1,16,2
2727,90,7,4,16,11
2728,53,0,2,18,0
2729,84,0,0,18,0
2730,53,0,1,13,0
2731,53,0,0,17,0
2732,53,12,3,17,10
2733,53,0,2,20,0
2735,84,5,0,18,5
2736,90,1,1,21,1
2737,53,0,4,20,0
2738,54,4,4,5,4
2739,84,6,0,22,7
2740,35,0,3,20,0
2742,73,9,0,23,11
2743,60,5,1,15,7
2744,90,5,4,17,7
2745,137,4,2,18,7
2746,53,2,0,22,2
2747,84,3,4,10,3
2748,53,2,1,19,2
2749,84,5,2,15,5
2750,53,0,3,18,0
2751,90,3,4,10,4
2752,35,0,1,23,0
2753,150,4,1,19,3
2754,53,0,1,17,0
2755,53,0,3,16,0
2756,53,0,2,17,0
2757,53,5,2,14,4
2758,84,8,0,6,8
2759,53,5,2,19,4
2760,35,0,3,18,0
2761,53,0,2,22,0
2762,53,5,2,19,4
2763,36,0,1,23,0
2764,85,5,2,20,7
2766,53,1,4,14,0
2767,15,2,2,10,3
2768,53,0,0,17,0
2769,53,0,2,19,0
2771,53,2,0,13,1
2772,53,2,0,21,2
2773,53,2,0,20,2
2775,12,0,3,18,0
2778,15,1,3,22,1
2779,53,11,2,18,9
2780,35,0,1,0,0
2781,53,0,2,15,0
2782,73,13,4,21,14
2783,15,2,3,21,2
2784,53,5,1,22,4
2785,53,2,3,17,2
2786,54,0,2,22,0
2787,53,0,1,21,0
2789,53,0,1,21,0
2790,53,14,1,18,12
2791,53,9,3,14,8
2792,54,0,2,21,0
2793,53,4,0,19,3
2794,84,6,4,13,6
2795,84,5,3,12,6
2796,53,2,2,22,2
2798,15,9,2,19,10
2799,53,5,2,19,4
2800,53,1,4,21,1
2801,90,2,1,20,3
2802,53,0,1,19,0
2803,53,1,0,18,1
2804,53,19,0,11,16
2805,132,0,4,20,0
2806,134,0,1,23,0
2807,53,0,0,23,0
2808,105,7,3,20,10
2809,53,0,0,17,0
2810,16,0,3,18,0
2811,53,0,0,21,0
2812,117,6,0,12,7
2813,53,2,4,12,2
2815,53,0,1,21,0
2816,43,1,4,23,1
2817,53,6,1,14,5
2818,134,3,1,16,3
2819,141,8,0,17,15
2820,53,2,2,13,1
2821,53,3,1,19,2
2822,53,0,1,16,0
2823,53,2,1,14,1
2824,53,11,3,13,9
2825,15,6,1,17,7
2827,53,14,0,20,12
2828,95,1,2,12,2
2829,53,0,4,19,0
2830,53,0,0,20,0
2831,53,0,2,1,0
2832,53,0,3,6,0
2833,84,3,0,21,3
2835,90,1,2,14,2
2836,53,0,3,22,0
2837,53,1,0,13,1
2838,107,4,0,17,7
2840,53,0,0,18,0
2841,54,4,3,21,4
2842,53,6,1,15,5
2843,53,1,5,0,1
2844,53,0,0,23,0
2845,130,2,2,18,5
2846,84,1,3,13,1
2847,53,0,3,18,0
2850,53,0,5,1,0
2852,35,1,2,1,0
2853,8,4,0,19,7
2854,53,0,4,16,0
2855,53,0,3,6,0
2856,53,0,3,0,0
2857,53,6,1,16,5
2858,90,0,2,16,0
2859,53,1,0,12,1
2861,90,4,2,20,6
2862,53,0,3,22,0
2863,11,9,3,15,15
2864,53,6,0,14,5
2865,53,0,4,19,0
2867,107,5,1,20,9
2868,35,0,3,19,0
2869,90,6,0,21,9
2870,53,2,4,22,2
2871,53,8,2,18,7
2872,53,17,1,22,14
2874,53,0,3,21,0
2875,84,14,1,18,15
2876,53,0,2,19,0
2877,90,4,3,18,5
2878,53,0,3,21,0
2879,53,0,0,13,0
2880,53,1,3,21,1
2882,53,1,0,19,1
2883,53,0,3,19,0
2884,53,0,2,20,0
2885,53,3,0,21,2
2886,53,0,2,20,0
2887,105,10,3,19,14
2888,53,9,4,16,7
2889,53,0,2,0,0
2890,53,6,3,16,5
2892,53,15,4,21,12
2893,53,0,2,18,0
2894,90,4,2,23,6
2895,53,0,0,16,0
2896,53,3,3,18,2
2898,60,2,3,19,3
2899,53,1,0,17,1
2900,53,0,0,21,0
2901,53,0,4,12,0
2902,53,5,4,21,4
2903,53,0,3,22,0
2904,85,4,4,15,6
2906,53,0,4,17,0
2907,53,2,1,12,2
2908,53,0,0,16,0
2909,131,0,3,16,1
2911,53,3,1,20,3
2912,35,0,1,18,0
2913,53,0,2,7,0
2914,35,0,1,21,0
2915,15,8,1,9,9
2916,53,10,0,16,8
2917,54,0,2,1,0
2919,35,0,4,0,0
2920,71,14,4,20,19
2921,91,1,3,18,2
2922,53,0,3,22,0
2923,53,0,0,21,0
2924,15,0,2,21,0
2925,26,6,1,11,10
2926,53,0,4,19,0
2927,66,1,2,11,3
2928,134,0,3,17,0
2929,53,2,0,14,2
2930,53,0,0,17,0
2933,53,1,3,15,1
2935,53,0,1,20,0
2936,92,2,2,16,4
2937,40,5,0,19,7
2938,53,2,2,19,2
2939,53,0,4,21,0
2940,53,12,2,18,10
2941,53,2,1,19,2
2942,53,0,4,17,0
2943,15,5,1,0,5
2944,90,6,1,18,9
2945,115,0,1,20,0
2946,84,2,3,13,2
2947,36,0,4,23,0
2948,53,3,3,14,2
2950,53,0,3,21,0
2951,90,0,2,21,0
2952,84,2,3,10,2
2953,53,0,1,22,0
2954,53,0,3,19,0
2955,134,0,1,19,0
2957,53,0,3,21,0
2958,53,2,2,19,1
2959,53,14,0,19,11
2960,53,0,3,17,0
2961,53,9,1,11,7
2963,53,0,1,20,0
2965,54,6,3,5,7
2967,84,0,3,6,0
2969,53,0,0,15,0
2972,15,0,2,18,0
2973,53,0,2,20,0
2974,53,0,2,19,0
2976,53,13,3,14,11
2977,53,0,3,16,0
2978,84,1,0,18,1
2979,53,2,2,1,2
2980,53,0,1,19,0
2982,36,2,3,6,1
2983,53,0,2,16,0
2985,72,6,0,16,9
2986,53,0,3,16,0
2987,53,1,0,13,0
2989,53,0,1,20,0
2990,53,3,1,20,3
2991,53,0,3,15,0
2993,90,0,4,10,1
2994,35,0,2,3,0
2995,53,0,3,17,0
2996,53,1,0,16,1
2997,53,0,1,19,0
2998,53,9,2,13,8
2999,53,0,0,16,0
3000,53,0,1,19,0
3001,15,13,1,13,14
3002,53,0,3,20,0
3003,53,0,4,18,0
3004,16,9,4,22,13
3005,53,7,0,20,6
3006,53,8,1,21,6
3007,36,0,1,15,0
3011,152,6,5,9,7
3012,90,2,0,18,3
3014,36,0,3,16,0
3017,53,0,1,19,0
3018,84,4,1,19,5
3019,53,0,0,17,0
3020,53,0,4,15,0
3022,150,6,0,19,5
3023,53,4,0,14,3
3024,35,0,0,15,0
3025,53,3,4,20,3
3026,35,3,3,11,2
3027,53,15,0,11,12
3028,81,3,3,19,5
3029,53,0,4,22,0
3030,90,1,3,22,2
3031,127,2,1,16,3
3032,53,0,2,20,0
3033,15,5,1,16,5
3036,60,5,4,19,7
3039,53,3,0,21,2
3040,54,3,0,22,3
3041,53,9,3,12,7
3042,53,2,0,18,2
3045,53,0,3,13,0
3047,53,0,2,18,0
3048,54,0,3,17,1
3049,92,3,0,22,7
3050,26,1,2,18,2
3051,90,1,2,17,2
3052,53,10,0,20,8
3053,38,6,1,20,7
3054,76,0,1,21,0
3055,90,2,4,21,2
3057,53,3,4,17,2
3060,53,1,4,17,1
3062,54,0,4,19,0
3063,53,0,3,18,0
3064,53,1,4,21,1
3065,53,0,2,18,0
3066,53,7,1,6,6
3067,84,2,2,11,3
3068,53,1,0,21,1
3069,53,0,1,20,0
3070,53,8,3,13,7
3071,41,9,4,16,13
3072,53,0,2,20,0
3074,53,3,1,20,2
3075,53,0,3,20,0
3076,13,4,4,16,7
3079,126,0,0,19,1
3080,53,0,4,23,0
3081,144,0,4,14,0
3083,84,6,1,22,7
3084,15,0,1,20,0
3085,53,1,0,12,0
3086,53,0,0,22,0
3087,53,2,0,14,2
3088,26,4,3,20,7
3089,84,3,0,17,3
3090,53,0,3,18,0
3091,54,1,0,18,2
3092,53,0,1,21,0
3093,53,0,0,20,0
3094,53,5,4,21,5
3095,53,0,3,21,0
3096,53,11,0,18,9
3097,35,2,2,10,1
3098,53,0,3,17,0
3099,84,4,0,19,5
3100,90,9,2,18,12
3101,53,0,4,21,0
3102,84,0,4,21,0
3104,53,2,1,16,2
3105,84,2,0,16,3
3106,54,5,0,18,6
3107,53,0,1,18,0
3108,35,0,2,1,0
3109,53,0,1,19,0
3110,84,9,2,18,10
3111,53,2,2,19,1
3114,81,2,1,17,3
3115,84,13,3,20,15
3116,53,0,3,15,0
3117,53,0,2,23,0
3119,4,0,0,16,0
3120,53,0,3,7,0
3122,84,2,3,19,2
3123,53,1,0,13,1
3124,53,0,1,20,0
3125,53,1,0,18,1
3127,53,7,2,6,5
3129,53,9,2,20,7
3130,15,11,1,13,12
3131,90,0,0,20,0
3132,53,0,1,17,0
3133,53,1,0,19,1
3134,53,1,0,19,1
3135,43,13,0,19,15
3136,53,1,4,8,1
3137,3,3,2,21,3
3138,90,6,4,20,8
3140,53,0,1,23,0
3141,54,4,1,18,5
3143,84,1,3,16,2
3144,53,0,3,0,0
3146,53,0,0,12,0
3147,53,10,2,12,9
3149,53,0,1,22,0
3150,139,7,2,22,12
3151,53,18,3,18,15
3152,90,3,4,18,4
3153,90,1,3,14,2
3154,53,3,0,12,2
3155,54,0,2,18,0
3156,151,5,0,10,7
3157,84,1,0,21,1
3158,53,0,3,19,0
3159,149,1,1,17,1
3160,53,0,2,18,0
3161,53,1,4,17,1
3162,35,2,0,19,1
3163,66,0,1,19,0
3164,53,8,1,16,7
3165,35,0,4,1,0
3166,53,0,2,8,0
3167,53,0,3,16,0
3168,53,15,2,12,12
3169,53,0,1,21,0
3170,90,4,0,22,6
3171,53,0,0,17,0
3173,53,0,1,22,0
3174,53,0,1,18,0
3175,84,5,2,10,5
3177,53,0,2,20,0
3178,35,0,1,17,0
3179,53,8,0,19,6
3180,53,0,3,20,0
3181,53,5,2,19,4
3182,84,5,0,20,6
3183,84,7,0,20,8
3185,43,0,1,10,0
3187,16,0,4,20,1
3188,53,6,2,15,5
3189,53,2,4,18,1
3190,53,0,0,16,0
3191,31,9,2,19,15
3193,53,0,1,20,0
3194,22,0,4,12,0
3195,53,2,2,17,2
3196,139,7,2,19,12
3197,15,0,3,13,0
3198,53,6,1,6,5
3199,53,5,3,19,4
3200,15,0,2,5,0
3201,84,3,1,15,4
3202,53,0,2,19,0
3203,53,3,2,20,3
3204,53,1,0,8,1
3205,53,0,2,21,0
3206,53,1,0,12,1
3207,36,0,0,20,0
3208,53,0,2,18,0
3209,53,0,1,23,0
3210,53,0,1,15,0
3211,84,13,0,18,15
3213,53,11,1,12,9
3214,43,11,2,18,13
3215,53,15,1,19,12
3216,53,0,1,20,0
3217,15,9,4,21,10
3218,53,0,3,19,0
3219,53,6,3,19,5
3220,53,18,2,16,15
3221,53,0,3,18,0
3223,43,6,5,10,7
3224,16,0,5,8,0
3225,53,7,4,8,6
3227,53,0,1,13,0
3228,15,8,1,21,9
3230,53,0,2,17,0
3232,53,0,2,19,0
3234,90,10,0,21,14
3235,15,0,2,22,0
3236,53,0,0,19,0
3237,53,0,4,19,0
3238,90,8,1,19,12
3240,53,1,0,20,0
3241,53,0,1,14,0
3242,35,0,2,22,0
3243,53,0,2,19,0
3244,134,8,3,21,9
3245,53,3,4,19,2
3246,53,4,0,19,3
3247,53,0,2,18,0
3248,54,4,0,16,4
3249,49,6,0,17,12
3250,107,6,4,11,10
3252,90,1,2,22,2
3255,53,9,4,14,7
3256,26,3,0,14,5
3257,84,1,4,20,2
3258,35,0,4,1,0
3259,53,2,2,19,1
3260,53,0,3,19,0
3261,53,0,0,17,0
3263,53,3,2,16,2
3264,84,8,3,15,9
3265,53,1,3,20,1
3266,53,0,1,22,0
3267,53,2,0,20,1
3268,53,0,0,23,0
3269,53,0,3,22,0
3270,90,0,4,19,1
3271,52,13,0,11,15
3272,53,1,2,8,1
3274,26,2,1,17,4
3275,54,0,2,18,0
3277,53,0,3,8,0
3278,90,0,2,19,0
3279,90,5,3,16,7
3280,53,1,0,18,1
3281,53,0,2,16,0
3282,54,0,0,19,0
3283,53,6,2,20,5
3284,53,0,4,17,0
3285,53,4,0,18,3
3286,53,8,0,11,6
3287,99,5,0,18,9
3288,85,4,0,17,6
3290,53,0,4,21,0
3291,145,0,3,12,0
3292,90,0,0,20,0
3293,36,0,1,19,0
3295,90,2,5,0,3
3296,15,6,0,12,7
3297,12,2,0,18,2
3298,53,0,3,14,0
3299,53,0,0,19,0
3300,53,0,2,17,0
3301,53,4,0,16,3
3302,15,0,4,19,0
3303,84,11,3,20,12
3304,90,6,2,19,9
3305,53,13,1,12,11
3306,53,0,2,22,0
3307,84,6,0,15,6
3308,84,5,5,5,5
3309,54,5,4,16,6
3310,53,3,2,13,3
3311,53,4,0,21,3
3312,53,0,0,21,0
3313,53,5,2,20,4
3316,60,0,3,19,0
3317,53,0,4,19,0
3318,84,14,4,14,16
3319,53,13,1,7,11
3320,53,0,3,18,0
3321,53,6,1,8,5
3322,90,1,3,19,1
3325,46,5,2,17,9
3326,58,0,4,13,1
3327,53,0,4,20,0
3328,53,0,2,7,0
3329,53,2,1,19,1
3330,53,0,3,19,0
3332,53,7,0,12,6
3333,73,4,0,19,5
3335,84,2,3,17,2
3337,53,14,4,15,11
3339,53,0,2,21,0
3340,53,0,2,21,0
3341,53,4,0,18,3
3342,84,0,4,20,1
3343,145,3,2,23,1
3345,15,0,2,9,0
3346,26,1,3,18,2
3347,36,0,0,20,0
3348,97,5,1,20,9
3350,53,0,0,17,0
3352,53,8,2,19,7
3353,53,2,4,22,2
3354,117,9,2,21,10
3355,53,0,1,20,0
3356,53,0,1,7,0
3359,15,0,2,10,0
3361,53,2,3,20,2
3363,53,0,0,22,0
3364,123,0,3,16,0
3365,53,0,2,22,0
3366,32,4,1,7,7
3367,54,0,0,17,0
3368,53,0,2,21,0
3369,53,0,3,9,0
3370,60,1,3,18,1
3371,84,2,1,20,2
3374,53,0,4,23,0
3375,53,0,2,16,0
3377,53,0,2,11,0
3378,53,2,3,6,2
3379,53,7,4,20,6
3380,53,0,4,15,0
3381,53,2,3,20,2
3383,53,1,4,17,1
3384,15,0,3,19,0
3385,26,3,0,19,6
3386,43,3,0,18,3
3387,53,0,1,19,0
3388,81,5,2,21,9
3389,53,0,1,18,0
3390,53,8,0,19,6
3391,73,5,2,13,5
3392,53,0,2,17,0
3393,53,0,3,17,0
3394,53,0,4,16,0
3395,53,5,1,16,4
3396,53,0,3,20,0
3397,53,0,4,18,0
3399,53,0,1,22,0
3400,15,1,0,20,1
3401,54,0,3,19,0
3402,53,0,2,16,0
3404,53,0,0,20,0
3405,118,1,1,11,1
3406,84,0,3,18,0
3407,53,0,1,15,0
3408,84,7,0,17,8
3410,43,8,1,11,9
3411,53,0,0,17,0
3412,53,0,1,15,0
3413,84,1,1,20,2
3414,53,0,3,21,0
3415,90,0,0,19,0
3416,35,5,3,22,2
3417,53,0,0,19,0
3420,53,5,2,21,4
3421,53,8,4,22,7
3422,53,0,2,20,0
3423,107,3,1,20,5
3424,84,11,4,12,12
3425,53,2,0,21,2
3426,53,12,0,19,10
3427,53,0,1,19,0
3428,53,10,0,18,8
3429,53,0,0,18,0
3430,53,0,2,17,0
3431,15,0,0,16,0
3432,84,1,3,20,2
3433,26,3,0,12,5
3434,90,0,2,18,0
3435,15,1,2,16,1
3437,53,1,5,6,0
3438,53,3,1,7,2
3441,53,13,4,20,11
3445,53,0,1,21,0
3446,53,0,1,6,0
3447,54,0,2,20,0
3450,92,6,3,16,12
3451,134,0,2,23,0
3452,53,0,3,21,0
3453,15,0,2,15,0
3455,53,0,3,15,0
3456,4,0,5,9,1
3457,90,6,1,11,9
3458,35,0,2,1,0
3459,134,0,0,21,1
3460,53,11,3,16,9
3461,53,0,4,20,0
3463,53,0,4,14,0
3464,90,1,1,17,2
3466,53,0,1,19,0
3467,60,4,0,18,6
3468,15,0,2,20,0
3469,53,3,1,19,2
3470,53,0,3,20,0
3471,53,1,0,22,1
3472,84,3,0,18,4
3473,53,0,4,20,0
3474,53,0,4,19,0
3476,15,0,3,19,0
3477,53,0,2,20,0
3478,36,0,2,16,0
3479,90,1,3,15,2
3480,35,0,0,23,0
3481,134,0,1,22,0
3482,26,9,4,21,15
3483,53,0,0,20,0
3484,35,0,1,0,0
3485,54,0,3,17,0
3486,84,8,0,18,8
3487,35,0,3,20,0
3488,53,0,4,18,0
3489,90,0,0,17,0
3490,99,1,4,17,2
3491,35,0,2,19,0
3492,53,0,5,8,0
3493,53,0,2,18,0
3494,53,1,0,17,1
3495,53,0,2,16,0
3496,53,2,2,19,2
3497,53,2,0,11,2
3499,53,0,2,8,0
3500,66,4,1,14,8
3501,53,0,2,20,0
3502,36,2,0,16,2
3503,53,2,4,7,1
3504,26,5,0,13,8
3505,53,8,1,1,7
3506,90,7,1,21,10
3507,54,1,0,14,2
3508,53,15,2,19,13
3509,81,2,0,18,3
3510,26,3,0,22,6
3511,53,0,0,20,0
3512,53,4,0,18,3
3513,53,11,1,20,9
3514,43,2,1,19,2
3515,53,6,4,17,5
3518,53,1,0,14,1
3519,35,0,4,15,0
3520,53,0,2,22,0
3521,53,0,3,20,0
3522,53,0,2,16,0
3523,15,8,1,18,9
3524,53,0,3,13,0
3525,84,6,0,18,6
3526,90,5,2,17,7
3527,60,5,1,17,7
3528,53,0,1,21,0
3531,84,7,0,20,8
3533,4,1,1,20,2
3534,53,2,3,17,1
3536,53,0,0,17,0
3538,53,0,4,20,0
3540,35,0,1,23,0
3541,134,0,0,23,0
3544,53,6,1,20,5
3545,90,10,1,13,14
3547,53,0,1,18,0
3548,53,0,1,17,0
3549,98,4,3,18,8
3550,53,0,2,18,0
3553,130,4,4,19,9
3554,53,0,3,16,0
3555,84,9,4,20,10
3556,53,0,2,21,0
3557,142,13,0,19,11
3558,53,1,3,21,1
3559,53,3,1,14,2
3560,53,0,2,6,0
3561,84,5,3,21,6
3564,53,3,0,17,2
3566,53,15,2,14,12
3568,84,13,1,19,14
3570,53,2,1,8,1
3571,33,1,4,20,1
3572,145,2,1,21,1
3573,35,0,3,18,0
3574,53,0,3,17,0
3575,53,3,1,19,2
3576,53,0,2,15,0
3577,53,0,3,20,0
3578,83,3,4,20,7
3579,60,1,4,16,1
3580,60,5,3,19,7
3581,53,0,0,19,0
3584,53,6,4,1,5
3585,53,8,3,17,7
3586,90,3,2,20,4
3587,53,0,0,22,0
3588,53,0,4,17,0
3589,53,3,4,18,2
3590,21,5,4,18,7
3591,53,0,3,16,0
3593,150,7,1,15,6
3594,53,16,0,13,13
3595,120,1,0,14,2
3596,53,0,1,21,0
3597,53,5,1,7,4
3598,53,0,2,20,0
3602,53,2,1,19,2
3603,53,5,0,22,4
3604,84,0,0,17,0
3605,0,2,0,18,3
3606,128,5,2,20,8
3607,53,9,3,21,8
3608,53,6,4,17,5
3609,53,0,3,20,0
3610,15,0,2,16,0
3611,134,0,0,13,0
3612,53,1,3,15,1
3615,134,0,0,22,0
3616,43,2,1,11,2
3617,35,0,1,21,0
3618,53,0,1,18,0
3619,53,7,4,20,6
3620,35,0,0,20,0
3621,134,0,2,21,0
3622,35,0,0,20,0
3623,36,4,3,18,3
3624,15,0,3,17,0
3625,15,9,3,19,10
3626,53,3,2,20,3
3627,53,0,4,15,0
3628,53,0,1,13,0
3629,53,1,1,13,0
3630,84,6,4,15,7
3631,53,2,2,7,2
3632,53,9,2,20,7
3633,53,0,4,20,0
3635,53,0,1,15,0
3636,53,0,1,20,0
3637,84,1,1,17,2
3638,53,0,3,19,0
3639,53,0,4,18,0
3640,53,0,1,20,0
3642,91,5,2,20,9
3644,53,11,3,18,9
3646,73,0,0,21,1
3647,53,1,3,18,1
3648,53,0,1,19,0
3649,53,0,3,19,0
3650,84,3,2,21,3
3651,53,0,2,19,0
3652,53,0,3,18,0
3654,53,1,4,19,1
3655,53,0,1,22,0
3657,53,8,1,19,7
3658,84,1,0,13,1
3659,53,2,0,18,2
3660,53,1,4,20,1
3661,53,2,1,18,2
3664,53,1,1,20,1
3665,84,5,4,18,6
3667,53,3,3,19,2
3668,53,0,1,21,0
3671,53,0,3,15,0
3672,53,0,3,21,0
3675,53,1,0,20,1
3677,35,0,4,20,0
3679,53,2,1,18,2
3680,53,0,2,20,0
3681,53,3,1,21,3
3682,53,0,2,1,0
3683,53,0,2,17,0
3684,53,0,3,23,0
3685,121,2,0,12,7
3686,53,0,1,15,0
3687,97,6,2,22,10
3689,84,6,3,11,7
3690,18,0,0,19,1
3691,23,9,1,9,12
3693,53,0,3,18,0
3694,35,0,0,19,0
3695,53,3,1,23,2
3697,90,5,4,13,8
3698,150,7,1,6,5
3699,53,5,1,7,4
3700,53,2,3,20,1
3701,53,0,1,20,0
3702,12,0,2,12,0
3703,54,4,3,5,5
3704,35,0,3,19,0
3706,53,0,0,14,0
3707,53,0,2,20,0
3709,53,0,2,18,0
3710,15,6,2,18,7
3711,53,0,0,15,0
3712,53,0,1,16,0
3713,53,4,0,18,3
3714,53,0,3,8,0
3715,53,0,4,5,0
3716,53,0,0,23,0
3717,107,8,2,13,14
3718,65,4,2,15,7
3719,53,0,0,17,0
3720,53,2,2,20,1
3721,53,7,0,17,6
3722,15,13,3,18,15
3723,53,0,0,21,0
3724,53,0,4,21,0
3725,36,0,0,22,0
3726,53,1,0,19,1
3727,53,2,1,23,2
3728,12,0,1,21,0
3729,35,0,3,15,0
3730,53,0,2,18,0
3731,53,0,1,15,0
3732,53,3,1,11,3
3733,36,0,4,7,0
3734,53,1,0,17,0
3735,53,1,4,17,1
3736,145,0,3,18,0
3737,53,1,4,21,1
3738,53,0,4,16,0
3739,35,0,2,17,0
3740,83,2,1,18,5
3741,53,2,3,16,1
3743,53,0,1,19,0
3744,107,2,2,16,4
3746,53,15,0,19,12
3747,53,4,3,14,3
3748,15,3,1,23,3
3749,53,11,1,23,9
3750,53,0,2,17,0
3751,53,0,1,22,0
3752,53,0,2,7,0
3753,53,0,1,15,0
3754,35,0,3,20,0
3755,53,6,2,21,5
3756,53,0,3,12,0
3757,15,4,3,19,4
3758,53,0,3,12,0
3759,15,0,1,19,0
3760,35,0,2,19,0
3761,145,0,4,17,0
3762,53,0,1,18,0
3763,53,1,0,14,1
3764,53,0,1,19,0
3765,53,0,1,1,0
3767,54,3,4,18,3
3768,99,4,0,20,8
3769,53,2,1,21,2
3771,90,0,1,18,0
3772,60,5,0,12,7
3773,53,0,2,19,0
3774,84,1,4,16,2
3777,53,3,1,13,3
3778,81,6,1,19,11
3779,48,3,0,20,6
3780,15,2,2,4,2
3781,145,0,0,20,0
3782,15,4,0,15,4
3783,53,0,4,16,0
3784,53,17,0,20,14
3785,53,1,1,19,1
3786,53,2,1,22,2
3788,15,0,3,16,0
3789,90,4,1,19,6
3790,53,16,0,21,13
3791,53,2,1,21,2
3792,53,0,1,19,0
3793,84,5,4,15,6
3794,53,9,0,16,7
3795,15,0,2,9,0
3796,53,9,0,19,7
3797,90,9,1,8,13
3799,53,5,0,20,4
3800,84,3,0,13,3
3801,53,0,3,9,0
3803,12,0,2,18,0
3804,97,2,1,17,4
3805,54,2,4,6,2
3806,91,4,3,17,7
3807,84,5,0,16,6
3808,145,0,1,16,0
3809,15,0,1,21,0
3810,53,0,4,15,0
3811,53,2,0,20,2
3812,90,2,2,20,2
3813,107,0,4,21,0
3814,53,8,0,20,7
3815,117,1,0,19,1
3816,84,2,2,18,3
3817,53,12,3,20,10
3820,54,0,3,22,0
3821,53,5,0,18,4
3823,53,2,4,21,1
3824,9,7,3,5,14
3825,53,0,3,22,0
3826,15,0,4,21,0
3827,53,0,3,20,0
3828,97,2,0,19,3
3829,53,3,0,21,2
3830,53,5,0,18,4
3831,53,0,1,19,0
3833,15,0,0,19,0
3834,53,12,2,18,10
3835,20,2,1,13,8
3836,53,0,3,14,0
3837,117,7,4,13,8
3838,53,0,1,21,0
3839,125,14,2,11,12
3840,53,0,0,19,0
3841,26,4,0,20,7
3842,53,1,5,7,1
3843,53,0,3,17,0
3844,53,0,3,19,0
3845,54,1,3,10,2
3846,84,6,1,11,7
3847,84,0,1,19,0
3848,90,3,2,20,4
3849,54,12,4,13,13
3850,53,0,2,20,0
3851,53,1,1,18,1
3852,53,10,0,20,8
3853,53,0,3,17,0
3854,35,0,4,17,0
3855,53,1,0,6,1
3856,134,3,0,20,3
3858,53,0,4,0,0
3859,53,0,1,20,0
3860,145,0,0,17,0
3861,84,2,3,10,2
3862,53,0,0,17,0
3863,53,0,0,18,0
3864,53,17,4,21,15
3866,53,0,4,16,0
3867,84,0,0,19,0
3868,53,3,2,12,3
3869,84,0,3,19,0
3870,35,4,4,19,2
3871,53,2,0,20,1
3872,53,2,3,17,2
3873,90,0,2,14,0
3874,15,8,1,15,9
3875,84,5,4,18,5
3876,53,0,0,20,0
3878,53,0,1,18,0
3879,53,0,3,0,0
3880,35,0,3,16,0
3881,90,4,4,19,5
3882,53,0,2,21,0
3883,134,0,2,18,0
3885,53,0,1,17,0
3886,127,8,2,20,14
3887,15,5,0,21,6
3889,53,3,3,20,2
3891,53,0,3,19,0
3892,53,0,1,14,0
3893,90,4,4,18,6
3894,53,8,1,1,7
3895,84,3,4,22,3
3897,47,3,2,20,4
3898,53,0,4,21,0
3900,53,0,3,16,0
3901,134,0,0,23,0
3902,53,0,0,17,0
3903,90,6,0,19,8
3904,84,1,3,7,2
3906,53,0,0,15,0
3907,53,1,0,19,1
3908,53,3,0,21,3
3909,84,4,1,21,4
3910,53,0,1,22,0
3911,15,1,1,9,1
3914,53,0,4,22,0
3915,53,0,4,11,0
3916,145,0,2,17,0
3917,15,0,0,22,0
3918,53,12,2,6,10
3919,53,0,3,21,0
3920,53,8,4,21,6
3921,53,2,2,17,2
3922,53,0,0,22,0
3923,53,0,2,20,0
3924,90,1,1,20,1
3925,54,0,2,22,0
3926,53,14,1,18,11
3927,53,0,3,22,0
3929,53,0,0,15,0
3931,53,0,0,15,0
3932,53,0,1,17,0
3933,53,9,2,18,7
3934,35,0,1,19,0
3935,53,1,0,14,1
3936,53,0,3,23,0
3937,53,3,3,16,2
3938,53,2,2,20,1
3939,53,2,1,21,2
3940,134,3,1,18,3
3941,15,0,2,20,0
3942,35,2,0,19,1
3943,53,0,1,18,0
3944,53,2,2,20,2
3945,53,1,4,20,0
3947,15,1,0,20,1
3948,84,1,4,17,1
3949,53,0,1,0,0
3950,54,13,0,17,15
3951,53,0,0,15,0
3952,53,11,0,16,9
3953,53,1,0,12,1
3954,60,2,2,5,3
3955,53,2,0,18,1
3956,53,1,4,17,1
3958,60,0,0,17,1
3959,90,3,1,20,4
3960,78,4,2,16,8
3961,15,0,2,16,0
3962,15,0,0,17,0
3964,53,1,4,14,1
3965,53,0,5,7,0
3966,90,0,2,12,0
3967,53,0,2,21,0
